Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-01-02,111.63,113.0,110.85,112.58,5906801.0,0.0,1.0,105.71613784908001,107.01355887258,104.97746018607,106.61580936173,5906801.0
2015-01-05,110.96,111.2,107.44,108.08,11758103.0,0.0,1.0,105.081632677,105.30891811178002,101.74811296698999,102.35420745972,11758103.0
2015-01-06,107.87,109.02,106.48,108.03,11584411.0,0.0,1.0,102.15533270429,103.24440874591998,100.8389712279,102.30685632748,11584411.0
2015-01-07,109.25,109.725,107.51,107.94,10353667.0,0.0,1.0,103.46222395424,103.91205971056,101.81440455213001,102.22162428944,10353667.0
2015-01-08,109.19,110.44,108.6,110.41,8637382.0,0.0,1.0,103.40540259555,104.58918090166,102.84665923506,104.56077022230998,8637382.0
2015-01-09,110.14,110.22,107.67200000000001,108.21,9485522.0,0.0,1.0,104.30507410819,104.38083591978001,101.9678222206,102.47732040355999,9485522.0
2015-01-12,107.47,107.47,105.56,105.88,8911462.0,0.0,1.0,101.77652364634001,101.77652364634001,99.96771039459699,100.27075764096001,8911462.0
2015-01-13,106.92,107.66,103.19,104.2,13319507.0,0.0,1.0,101.25566119165,101.95645794887,97.723266726208,98.67975959754699,13319507.0
2015-01-14,103.2,104.41,101.83,103.9,14116305.0,0.0,1.0,97.73273695265699,98.87863435297399,96.43531592915701,98.39565280408002,14116305.0
2015-01-15,104.41,104.94,102.53,102.67,9663794.0,0.0,1.0,98.87863435297399,99.38055635476499,97.09823178058001,97.230814950865,9663794.0
2015-01-16,102.47,105.14,102.47,105.12,12604555.0,0.0,1.0,97.041410421887,99.569960883743,97.041410421887,99.551020430845,12604555.0
2015-01-20,104.56,106.58,103.81,106.47,10406060.0,0.0,1.0,99.020687749707,100.93367349239,98.31042076603902,100.82950100145,10406060.0
2015-01-21,106.79,108.27,106.35,108.16,8270724.0,0.0,1.0,101.13254824781,102.53414176225,100.71585828406,102.42996927131,8270724.0
2015-01-22,108.76,109.12,106.99,108.92,7467982.0,0.0,1.0,102.99818285825,103.33911101041001,101.32195277679001,103.14970648143,7467982.0
2015-01-23,108.22,108.75,106.73,106.85,7983811.0,0.0,1.0,102.48679063,102.9887126318,101.07572688911999,101.18936960650998,7983811.0
2015-01-26,107.22,109.35,106.32,108.88,7670219.0,0.0,1.0,101.53976798511,103.55692621873001,100.68744760471,103.11182557563,7670219.0
2015-01-27,108.11,108.81200000000001,107.63,108.26,6388680.0,0.0,1.0,102.38261813906999,103.04742803578002,101.92804726952,102.5246715358,6388680.0
2015-01-28,108.16,108.17,103.42,103.71,10525515.0,0.0,1.0,102.42996927131,102.43943949775999,97.941081934532,98.21571850155,10525515.0
2015-01-29,104.24,104.63,101.66,103.0,13992966.0,0.0,1.0,98.717640503342,99.08697933484899,96.274322079526,97.543332423679,13992966.0
