Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-01-02,163.65,165.08,162.73,164.06,2116032.0,0.0,1.0,158.24388826739,159.62664879426,157.35428009626003,158.64034408279,2116032.0
2015-01-05,163.0,163.64,160.08,160.36,3556579.0,0.0,1.0,157.61536075518,158.23421861336,154.79182177722998,155.06257209019,3556579.0
2015-01-06,160.85,161.3699,157.744,158.65,3529829.0,0.0,1.0,155.53638513785,156.03911045108,152.53299059488,153.40906125036003,3529829.0
2015-01-08,161.01,163.69,160.52,163.63,3141972.0,0.0,1.0,155.6910996024,158.28256688353,155.21728655473,158.22454895932,3141972.0
2015-01-12,162.02,162.39,160.02,160.74,2141337.0,0.0,1.0,156.66773465984,157.0255118591,154.73380385303003,155.43001894348,2141337.0
2015-01-13,162.33,164.38400000000001,159.45,160.62,2700109.0,0.0,1.0,156.96749393488997,158.95364087349,154.18263357309,155.31398309507,2700109.0
2015-01-14,159.1,160.53,158.5,159.84,1977711.0,0.0,1.0,153.84419568189,155.22695620876001,153.26401643985,154.55975008041,1977711.0
2015-01-15,160.52,161.44,159.3675,159.66,1878585.0,0.0,1.0,155.21728655473,156.10689472586,154.1028589273,154.3856963078,1878585.0
2015-01-20,163.13,163.4,160.06,161.94,2091316.0,0.0,1.0,157.74106625762,158.00214691654,154.77248246916,156.59037742757,2091316.0
2015-01-21,161.3,163.37,161.02,162.54,1584152.0,0.0,1.0,155.97151956938998,157.97313795443998,155.70076925643,157.17055666961,1584152.0
2015-01-22,163.26,165.99,162.13,165.89,2222928.0,0.0,1.0,157.86677176006,160.50658731136002,156.77410085421002,160.40989077102,2222928.0
2015-01-23,165.75,165.98,163.91,164.02,2249081.0,0.0,1.0,160.27451561453998,160.49691765733,158.49529927228,158.60166546665002,2249081.0
2015-01-26,163.62,164.28,161.8001,164.24,3554996.0,0.0,1.0,158.21487930529,158.85307647154,156.45509896763,158.81439785540002,3554996.0
2015-01-28,164.61,166.57,163.76,163.94,3567127.0,0.0,1.0,159.17217505466002,161.06742724533999,158.35025446177,158.52430823438,3567127.0
2015-01-29,164.04,166.16,162.88,166.13,2669556.0,0.0,1.0,158.62100477472,160.67097142993998,157.49932490677,160.64196246784,2669556.0
2015-01-30,164.75,165.22,162.3,162.3,3548721.0,0.0,1.0,159.30755021113998,159.76202395074,156.93848497278998,156.93848497278998,3548721.0
2015-02-02,162.16,164.62,160.89,164.42,2348253.0,0.0,1.0,156.80310981632,159.18184470869,155.57506375398998,158.98845162801,2348253.0
2015-02-03,165.17,166.19,164.71,165.94,2597920.0,0.0,1.0,159.71367568057,160.69998039203998,159.268871595,160.45823904118998,2597920.0
2015-02-04,165.78,165.83,164.24,164.81,2363628.0,0.0,1.0,160.30352457665,160.35187284682,158.81439785540002,159.36556813534,2363628.0
2015-02-05,165.31,166.59,164.75,166.55,2050539.0,0.0,1.0,159.84905083703998,161.0867665534,159.30755021113998,161.04808793727,2050539.0
2015-02-06,166.23,167.68,165.56,166.07,1812456.0,0.0,1.0,160.73865900818,162.14075884312,160.0907921879,160.58394454363,1812456.0
2015-02-09,164.67,165.54,163.84,164.84,2072055.0,0.0,1.0,159.23019297886,160.07145287983,158.42761169404,159.39457709744,2072055.0
2015-02-10,165.4,166.14,164.6,165.82,1882102.0,0.0,1.0,159.93607772335,160.65163212187,159.16250540063,160.34220319278,1882102.0
2015-02-11,164.34,164.97,163.47,164.48,1690134.0,1.025,1.0,159.90139030865,160.51437482791,159.0548878773,160.03760909071002,1690134.0
2015-02-12,164.9,165.95,164.85,165.91,1615602.0,0.0,1.0,160.44626543688,161.46790630231,160.39761587186,161.42898665029,1615602.0
2015-02-13,166.0,166.62,165.33,165.94,1788941.0,0.0,1.0,161.51655586733,162.11981047358,160.86465169605,161.4581763893,1788941.0
2015-02-17,165.8,166.92,165.09,166.92,2098975.0,0.0,1.0,161.32195760724,162.4117078637,160.63113378396002,162.4117078637,2098975.0
2015-02-18,166.28,167.51,166.01,167.4,1544318.0,0.0,1.0,161.78899343144,162.98577273094,161.52628578033,162.87874368789,1544318.0
2015-02-19,167.3,167.55,166.58,167.09,1647788.0,0.0,1.0,162.78144455785,163.02469238295,162.08089082156,162.57711638477,1647788.0
2015-02-20,166.58,168.27,165.13,168.12,2409807.0,0.0,1.0,162.08089082156,163.72524611925,160.67005343597,163.57929742418997,2409807.0
2015-02-23,168.15,168.8668,167.7045,168.81,1833124.0,0.0,1.0,163.6084871632,164.30592732733,163.17501953887,164.25066142147,1833124.0
2015-02-24,168.27,169.25,168.07,169.12,1770075.0,0.0,1.0,163.72524611925,164.67877759363998,163.53064785916,164.55228872459,1770075.0
2015-02-25,168.97,169.66,168.62,168.89,2019149.0,0.0,1.0,164.40634002953,165.07770402681,164.06579307439,164.3285007255,2019149.0
2015-02-26,168.85,169.98,168.64,169.61,1789106.0,0.0,1.0,164.28958107348,165.38906124294,164.0852529004,165.02905446179,1789106.0
2015-02-27,169.66,169.75,168.555,168.65,1946016.0,0.0,1.0,165.07770402681,165.16527324385,164.00254863986,164.0949828134,1946016.0
2015-03-02,168.16,170.5,168.12,170.5,2223104.0,0.0,1.0,163.6182170762,165.89501671915002,163.57929742418997,165.89501671915002,2223104.0
2015-03-03,169.57,169.6,167.36,168.27,2232405.0,0.0,1.0,164.99013480976998,165.01932454879,162.83982403588,163.72524611925,2232405.0
2015-03-04,168.26,168.26,166.46,167.16,1571027.0,0.0,1.0,163.71551620623998,163.71551620623998,161.96413186551,162.6452257758,1571027.0
2015-03-05,167.21,167.7,166.69,167.57,1547152.0,0.0,1.0,162.69387534082,163.17064107801,162.18791986461,163.04415220896,1547152.0
2015-03-06,166.5,166.77,164.01,164.36,2114438.0,0.0,1.0,162.00305151753,162.26575916864,159.58030317952,159.92085013466001,2114438.0
2015-03-09,164.72,166.78,164.51,166.37,1608060.0,0.0,1.0,160.27112700281,162.27548908164,160.06679882972,161.87656264848,1608060.0
2015-03-10,164.81,164.86,162.25,162.26,2564593.0,0.0,1.0,160.35869621984,160.40734578486,157.8678384908,157.87756840381002,2564593.0
2015-03-11,162.7,163.22,161.66,161.73,1894304.0,0.0,1.0,158.30568457599,158.8116400522,157.29377362357,157.36188301459,1894304.0
2015-03-12,162.59,164.52,162.57,164.47,1700013.0,0.0,1.0,158.19865553294,160.07652874273,158.17919570693002,160.02787917770002,1700013.0
2015-03-13,164.02,164.39,161.78,162.74,2236843.0,0.0,1.0,159.59003309252,159.95003987367,157.41053257961,158.34460422799998,2236843.0
2015-03-16,163.58,166.27,163.58,166.21,2073904.0,0.0,1.0,159.16191692034,161.77926351843,159.16191692034,161.72088404041,2073904.0
2015-03-17,165.52,165.53,163.38,164.23,2540860.0,0.0,1.0,161.04952004313,161.05924995613,158.96731866026002,159.79436126561,2540860.0
2015-03-18,163.16,166.95,162.05,166.47,3055226.0,0.0,1.0,158.75326057416999,162.44089760271,157.67324023071998,161.97386177852,3055226.0
2015-03-19,166.16,166.21,164.85,165.66,1947837.0,0.0,1.0,161.67223447538998,161.72088404041,160.39761587186,161.18573882519,1947837.0
2015-03-20,166.09,167.13400000000001,165.39,166.49,4223264.0,0.0,1.0,161.60412508436002,162.61992800199,160.92303117408002,161.99332160452,4223264.0
2015-03-23,166.83,166.905,165.83,166.13,2151476.0,0.0,1.0,162.32413864666,162.39711299419,161.35114734626,161.64304473638,2151476.0
2015-03-24,165.58,167.65,165.53,166.32,2082894.0,0.0,1.0,161.10789952116002,163.12199151299,161.05924995613,161.82791308346,2082894.0
2015-03-25,166.24,166.52,162.66,162.7,2522263.0,0.0,1.0,161.75007377942,162.02251134353997,158.26676492397,158.30568457599,2522263.0
2015-03-26,162.0,163.37,161.21,162.59,2048789.0,0.0,1.0,157.6245906657,158.95758874726002,156.85592753838,158.19865553294,2048789.0
2015-03-27,162.36,163.9,162.02,163.5,1721265.0,0.0,1.0,157.97486753385002,159.47327413647,157.64405049171,159.08407761631,1721265.0
2015-03-30,164.2,166.77,164.2,166.05,1673683.0,0.0,1.0,159.7651715266,162.26575916864,159.7651715266,161.56520543235,1673683.0
2015-03-31,165.41,166.0,164.62,164.95,2052775.0,0.0,1.0,160.94249100009,161.51655586733,160.17382787277,160.4949150019,2052775.0
2015-04-01,164.29,164.54,161.9,162.52,2138955.0,0.0,1.0,159.85274074363002,160.09598856873,157.52729153566003,158.13054614191003,2138955.0
2015-04-02,163.38,163.97,162.12,162.8,1762829.0,0.0,1.0,158.96731866026002,159.5413835275,157.74134962175,158.40298370603,1762829.0
2015-04-06,161.66,165.99,161.4,165.48,2557993.0,0.0,1.0,157.29377362357,161.50682595432,157.04079588546003,161.01060039111,2557993.0
2015-04-07,165.4,167.57,165.28,166.21,2476006.0,0.0,1.0,160.93276108708,163.04415220896,160.81600213103002,161.72088404041,2476006.0
2015-04-08,166.21,167.22,165.21,166.27,1746412.0,0.0,1.0,161.72088404041,162.70360525382,160.74789274001,161.77926351843,1746412.0
2015-04-09,166.25,167.18,165.08,166.79,1680131.0,0.0,1.0,161.75980369243,162.66468560180002,160.62140387095,162.28521899465,1680131.0
2015-04-10,167.5,167.7,166.22,167.07,1498923.0,0.0,1.0,162.97604281793002,163.17064107801,161.73061395341003,162.55765655876002,1498923.0
2015-04-13,166.76,167.3599,165.6,165.84,1828130.0,0.0,1.0,162.25602925563,162.83972673674998,161.12735934716002,161.36087725926,1828130.0
2015-04-14,165.32,166.48,164.17,165.99,1906661.0,0.0,1.0,160.85492178305,161.98359169152,159.73598178758002,161.50682595432,1906661.0
2015-04-15,166.72,167.34,165.86,166.44,1995781.0,0.0,1.0,162.21710960362,162.82036420987,161.38033708527,161.9446720395,1995781.0
2015-04-16,165.73,166.65,165.1,165.89,1653291.0,0.0,1.0,161.25384821622,162.14900021258998,160.64086369696,161.40952682428002,1653291.0
2015-04-17,164.53,164.54,161.13,161.71,3056357.0,0.0,1.0,160.08625865573,160.09598856873,156.77808823435,157.34242318859,3056357.0
2015-04-20,163.0,165.39,162.73,164.51,2362866.0,0.0,1.0,158.59758196611,160.92303117408002,158.334874315,160.06679882972,2362866.0
2015-04-21,165.65,165.7,163.62,164.0,1875100.0,0.0,1.0,161.17600891218,161.2246584772,159.20083657236,159.57057326651,1875100.0
2015-04-22,163.81,164.89,162.57,164.67,2222056.0,0.0,1.0,159.38570491943997,160.43653552388,158.17919570693002,160.22247743779,2222056.0
2015-04-23,159.54,161.45,158.61,159.66,5695664.0,0.0,1.0,155.23103206671001,157.08944545048,154.32615015733,155.34779102275,5695664.0
2015-04-24,159.81,159.81,157.85,158.99,3011186.0,0.0,1.0,155.49373971781,155.49373971781,153.58667676902002,154.69588685148,3011186.0
2015-04-27,159.48,160.065,157.81,157.98,3445946.0,0.0,1.0,155.17265258868,155.74185249942,153.547757117,153.71316563807,3445946.0
2015-04-28,157.69,158.36,156.18,158.33,3338990.0,0.0,1.0,153.43099816096,154.08290233223,151.96178129734,154.05371259321,3338990.0
2015-04-29,157.42,157.93,156.18,156.97,3032789.0,0.0,1.0,153.16829050985,153.66451607305,151.96178129734,152.73044442466002,3032789.0
2015-04-30,156.82,157.915,156.01,156.39,3462804.0,0.0,1.0,152.58449572959998,153.64992120355,151.79637277626998,152.16610947043,3462804.0
2015-05-01,156.79,158.09,156.79,157.68,2153022.0,0.0,1.0,152.55530599058997,153.82019468112,152.55530599058997,153.42126824795,2153022.0
2015-05-04,158.4,159.85,157.88,159.02,2240314.0,0.0,1.0,154.12182198424,155.53265936983,153.61586650803002,154.72507659049,2240314.0
2015-05-05,158.86,159.45,157.41,157.91,1947744.0,0.0,1.0,154.56939798243,155.14346284967,153.15856059683998,153.64505624703997,1947744.0
2015-05-06,157.92,159.08,156.55,157.64,2203122.0,0.0,1.0,153.65478616004998,154.78345606852,152.32178807849,153.38234859593,2203122.0
