Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-01-02,105.05,105.55,104.13,104.52,5756761.0,0.0,1.0,100.56670288046,101.04536400792,99.68596640591998,100.05932208534,5756761.0
2015-01-05,104.48,104.73,103.682,103.79,8079279.0,0.0,1.0,100.02102919514999,100.26035975888,99.257086035711,99.36047683924299,8079279.0
2015-01-06,104.34,104.99,102.94,103.28,7427862.0,0.0,1.0,99.887004079455,100.50926354515998,98.54675292255199,98.872242489229,7427862.0
2015-01-07,103.91,105.83,103.81,105.56,7931714.0,0.0,1.0,99.475355509835,101.3134142393,99.379623284342,101.05493723046999,7931714.0
2015-01-08,106.06,106.49,105.75,106.39,9923009.0,0.0,1.0,101.53359835794001,101.94524692756,101.23682845890998,101.84951470205999,9923009.0
2015-01-09,106.5,106.5,104.75,104.94,7328649.0,0.0,1.0,101.9548201501,101.9548201501,100.27950620398,100.46139743241,7328649.0
2015-01-12,105.17,105.82,104.3,104.58,6838916.0,0.0,1.0,100.68158155105,101.30384101675,99.848711189258,100.11676142064002,6838916.0
2015-01-13,105.44,106.33,104.24,104.76,10174210.0,0.0,1.0,100.94005855988001,101.79207536677,99.791271853962,100.28907942653,10174210.0
2015-01-14,103.86,104.43,103.51,104.0,8887383.0,0.0,1.0,99.427489397088,99.97316308239901,99.092426607863,99.56151451277901,8887383.0
2015-01-15,102.97,103.93,101.95,102.49,10834211.0,0.0,1.0,98.57547259020001,99.494501954933,97.59900389017099,98.115957907833,10834211.0
2015-01-16,102.06,104.62,102.0,104.04,14092276.0,0.0,1.0,97.70430933821301,100.15505431084,97.646870002917,99.599807402976,14092276.0
2015-01-20,101.55,102.05,100.26,101.29,20466453.0,0.0,1.0,97.21607498819901,97.694736115664,95.98112927933799,96.967171201917,20466453.0
2015-01-21,100.56,102.1,100.4,101.9,11702660.0,0.0,1.0,96.26832595581699,97.742602228411,96.115154395029,97.55113777742399,11702660.0
2015-01-22,102.39,103.83,101.57,103.76,9036593.0,0.0,1.0,98.02022568234001,99.39876972944,97.235221433297,99.331757171595,9036593.0
2015-01-23,102.94,102.97,101.9397,102.2,10125718.0,0.0,1.0,98.54675292255199,98.57547259020001,97.58914347094499,97.838334453904,10125718.0
2015-01-26,101.8,102.45,101.21,102.26,8962685.0,0.0,1.0,97.455405551931,98.077665017636,96.890585421522,97.89577378919901,8962685.0
2015-01-27,101.83,102.7671,100.93,102.09,10160531.0,0.0,1.0,97.48412521957898,98.381231904675,96.622535190142,97.733029005861,10160531.0
2015-01-28,102.48,102.93,101.44,101.48,9052999.0,0.0,1.0,98.106384685284,98.537179700003,97.110769540156,97.14906243035401,9052999.0
2015-01-29,101.51,102.46,100.67,102.38,7569310.0,0.0,1.0,97.177782098001,98.08723824018499,96.37363140386,98.01065245979099,7569310.0
2015-01-30,101.58,102.0,100.09,100.14,10676136.0,0.0,1.0,97.244794655847,97.646870002917,95.81838449600001,95.86625060874701,10676136.0
2015-02-02,100.49,100.85,99.38,100.83,8990498.0,0.0,1.0,96.20131339797199,96.54594940974701,95.13868569499901,96.526802964649,8990498.0
2015-02-03,101.4,102.56,101.12,102.46,10005207.0,0.0,1.0,97.07247664995899,98.18297046567899,96.80442641857901,98.08723824018499,10005207.0
2015-02-04,102.12,102.45,101.02,101.36,9512804.0,0.0,1.0,97.761748673509,98.077665017636,96.70869419308501,97.034183759762,9512804.0
2015-02-05,101.57,102.56,101.46,102.46,6641988.0,0.0,1.0,97.235221433297,98.18297046567899,97.129915985255,98.08723824018499,6641988.0
2015-02-06,102.11,102.45,100.83,101.1,9215593.0,0.0,1.0,97.75217545096001,98.077665017636,96.526802964649,96.78527997348,9215593.0
2015-02-09,101.06,101.06,99.1,99.78,9851568.0,0.0,1.0,96.746987083283,96.746987083283,94.87063546361901,95.52161459697201,9851568.0
2015-02-10,100.19,100.7,99.425,100.35,12275450.0,0.0,1.0,95.914116721493,96.40235107150801,95.181765196471,96.06728828228201,12275450.0
2015-02-11,100.46,100.79,99.95,100.38,8176401.0,0.0,1.0,96.172593730324,96.48851007445101,95.68435938031,96.09600794993,8176401.0
2015-02-12,100.5,100.54,97.15,98.44,25835156.0,0.0,1.0,96.210886620522,96.24917951071899,93.003857066504,94.23880277536502,25835156.0
2015-02-13,98.44,99.67,98.33,99.62,11153595.0,0.0,1.0,94.23880277536502,95.416309148929,94.133497327322,95.368443036183,11153595.0
2015-02-17,99.39,100.48,99.12,100.44,8626982.0,0.0,1.0,95.148258917549,96.19174017542299,94.889781908717,96.15344728522601,8626982.0
2015-02-18,100.7,100.94,99.38,99.96,7878157.0,0.0,1.0,96.40235107150801,96.632108412691,95.13868569499901,95.69393260285901,7878157.0
2015-02-19,99.95,100.84,99.61,100.7,10027905.0,0.0,1.0,95.68435938031,96.53637618719802,95.358869813633,96.40235107150801,10027905.0
2015-02-20,100.18,100.366,99.11,100.26,10084704.0,0.7,1.0,96.574134367179,96.75343950784901,95.54264780526199,96.65125485779,10084704.0
2015-02-23,100.74,100.77,99.8,100.18,6878246.0,0.0,1.0,97.11397780145398,97.14289798543301,96.207812036778,96.574134367179,6878246.0
2015-02-24,100.25,101.05,100.0,100.7,6588073.0,0.0,1.0,96.64161479646299,97.41281970257,96.40061326330499,97.075417556148,6588073.0
2015-02-25,100.94,101.29,100.16,101.21,9683963.0,0.0,1.0,97.30677902798,97.64418117440201,96.554854244526,97.56706068379101,9683963.0
2015-02-26,101.38,103.18,101.22,102.8,11437557.0,0.0,1.0,97.730941726339,99.466152765078,97.576700745117,99.099830434678,11437557.0
2015-02-27,103.04,103.33,102.48,102.51,8500014.0,0.0,1.0,99.33119190650999,99.61075368497299,98.79134847223499,98.82026865621401,8500014.0
2015-03-02,102.86,103.41,102.7,103.22,7277382.0,0.0,1.0,99.15767080263599,99.68787417558399,99.00342982141399,99.504713010383,7277382.0
2015-03-03,103.1,103.1,101.81,102.34,6419609.0,0.0,1.0,99.38903227446801,99.38903227446801,98.14546436337099,98.656387613666,6419609.0
2015-03-04,102.12,102.12,101.17,101.65,8650609.0,0.0,1.0,98.444306264487,98.444306264487,97.528500438486,97.99122338215,8650609.0
2015-03-05,102.07,103.21,102.0,102.52,8042336.0,0.0,1.0,98.396105957855,99.495072949057,98.328625528571,98.82990871754,8042336.0
2015-03-06,102.09,102.43,99.88,100.11,9287621.0,0.0,1.0,98.415386080508,98.743148165603,96.28493252738899,96.506653937895,9287621.0
2015-03-09,100.2,100.92,99.76,100.66,5701061.0,0.0,1.0,96.593414489832,97.287498905327,96.169251791473,97.03685731084299,5701061.0
