Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-01-02,161.3,163.31,161.0,162.06,5518469.0,0.0,1.0,155.39633146832,157.3327643651,155.10731163298001,156.12851505118,5518469.0
2015-01-05,161.02,161.27,159.19,159.51,4862471.0,0.0,1.0,155.126579622,155.36742948478002,153.36355862642,153.67184645078,4862471.0
2015-01-06,159.68,159.96,155.17,156.07,6119315.0,0.0,1.0,153.83562435748001,154.10537620379,149.49069283285,150.35775233887,6119315.0
2015-01-08,156.23,159.04399999999998,155.55,158.42,4235219.0,0.0,1.0,150.51189625106002,153.22290230655,149.85678462428,152.62174104904,4235219.0
2015-01-12,158.96,159.25,155.76,156.44,4182528.0,0.0,1.0,153.14197675266,153.42136259349,150.05909850902,150.71421013578998,4182528.0
2015-01-13,157.26,159.97,155.68,156.81,4365391.0,0.0,1.0,151.50419768573,154.11501019831002,149.98202655293002,151.07066793271002,4365391.0
2015-01-14,154.89,156.49,153.74,155.8,4669564.0,0.0,1.0,149.22094098653,150.76238010835,148.11303161773,150.09763448707,4669564.0
2015-01-15,156.69,156.97,154.16,154.57,4245927.0,0.0,1.0,150.95505999858,151.2248118449,148.51765938719998,148.91265316217,4245927.0
2015-01-20,156.5,157.33,154.03,156.95,8113755.0,0.0,1.0,150.77201410286,151.57163564731002,148.39241745856,151.20554385587,8113755.0
2015-01-21,153.0,154.5,151.07,152.09,11860584.0,0.0,1.0,147.40011602388,148.84521520059,145.54075508319,146.52342252334998,11860584.0
2015-01-22,151.94,155.72,151.76,155.39,6118450.0,0.0,1.0,146.37891260568,150.02056253098,146.20550070448,149.7026407121,6118450.0
2015-01-23,155.03,157.6,154.89,155.87,4830128.0,0.0,1.0,149.35581690969,151.83175349911002,149.22094098653,150.16507244865,4830128.0
2015-01-26,158.26,159.46,155.77,156.36,7887907.0,0.0,1.0,152.46759713686,153.62367647823,150.06873250353001,150.6371381797,7887907.0
2015-01-28,154.0,154.53,151.55,151.55,4490564.0,0.0,1.0,148.36351547502,148.87411718412,146.00318681974,146.00318681974,4490564.0
2015-01-29,151.39,155.58,149.52,155.48,8307265.0,0.0,1.0,145.84904290756,149.88568660782,144.04748593393,149.7893466627,8307265.0
2015-01-30,153.93,155.24,153.04,153.31,6557778.0,0.0,1.0,148.29607751344,149.55813079443,147.43865200193,147.69876985373998,6557778.0
2015-02-02,153.99,154.66,151.51,154.66,4701809.0,0.0,1.0,148.35388148051,148.99935911277,145.96465084168997,148.99935911277,4701809.0
2015-02-03,154.95,158.6,154.75,158.47,5534683.0,0.0,1.0,149.2787449536,152.79515295024999,149.08606506337,152.6699110216,5534683.0
2015-02-04,157.21,158.71,156.7,156.96,3676106.0,0.0,1.0,151.45602771317,152.90112688987,150.96469399308998,151.21517785039,3676106.0
2015-02-05,157.29,158.59,157.1501,157.91,5253628.0,0.0,1.0,151.53309966926,152.78551895574,151.39832008605,152.13040732896002,5253628.0
2015-02-06,157.34,158.08,156.23,156.72,3256440.0,0.0,1.0,151.58126964182,152.29418523566002,150.51189625106002,150.98396198211,3256440.0
2015-02-09,155.8,157.5,155.4,155.75,2979335.0,0.0,1.0,150.09763448707,151.735413554,149.71227470661,150.04946451451,2979335.0
