Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-01-02,101.6,102.62,100.0089,100.78,3062257.0,0.0,1.0,100.75400662015998,101.76551337953,99.17615524285999,99.940834519482,3062257.0
2015-01-05,100.21,100.45,98.745,99.12,4674532.0,0.0,1.0,99.37558074218398,99.61358233262501,97.922779367198,98.29465685226299,4674532.0
2015-01-06,99.9,100.14,98.46,98.92,3437088.0,0.0,1.0,99.068162021197,99.306163611638,97.640152478549,98.09632219356199,3437088.0
2015-01-08,101.29,104.9825,100.72,104.7,5258206.0,0.0,1.0,100.44658789917,104.10834153544,99.88133412187099,103.82819383001998,5258206.0
2015-01-12,103.86,104.0,101.91,102.55,3027195.0,0.0,1.0,102.99518826347999,103.13402252456999,101.06142534114001,101.69609624899,3027195.0
2015-01-13,103.94,105.6,101.84,103.07,3838619.0,0.0,1.0,103.07452212695999,104.72069979418,100.99200821059999,102.21176636160999,3838619.0
2015-01-14,101.64,103.48,101.18,103.33,4709728.0,0.0,1.0,100.7936735519,102.61835241195,100.33750383688,102.46960141792,4709728.0
2015-01-15,103.52,104.59,103.13,104.46,5772823.0,0.0,1.0,102.65801934369,103.71910976774001,102.27126675921998,103.59019223958,5772823.0
2015-01-20,106.24,106.38,104.495,105.62,6520313.0,0.0,1.0,105.35537070202,105.49420496311,103.62490080485,104.74053326004999,6520313.0
2015-01-21,106.62,109.45,105.9,109.32,8290557.0,0.0,1.0,105.73220655355,108.53864197417,105.01820178223,108.40972444602,8290557.0
2015-01-22,109.75,114.12,109.33,113.85,8041737.0,0.0,1.0,108.83614396223,113.16975625484,108.41964117895,112.9020044656,8041737.0
2015-01-23,113.64,114.32,112.0,112.0,5255467.0,0.0,1.0,112.69375307396002,113.36809091354999,111.06740887261002,111.06740887261002,5255467.0
2015-01-26,112.0,112.0,110.76,111.61,4203270.0,0.0,1.0,111.06740887261002,111.06740887261002,109.83773398866998,110.68065628815,4203270.0
2015-01-28,110.73,110.88,108.45,108.46,6582915.0,0.0,1.0,109.80798378986,109.95673478389,107.54696868066999,107.5568854136,6582915.0
2015-01-29,108.47,109.58,106.74,109.39,4897671.0,0.0,1.0,107.56680214654,108.66755950233,105.85120734876999,108.47914157656,4897671.0
2015-01-30,108.7,109.39,106.14,106.25,5302695.0,0.0,1.0,107.79488700405001,108.47914157656,105.25620337267,105.36528743496001,5302695.0
2015-02-02,106.73,107.34,105.07,107.29,4632306.0,0.0,1.0,105.84129061584,106.44621132488001,104.19511294862,106.39662766020001,4632306.0
2015-02-03,107.42,108.0,106.52,107.81,4179027.0,0.0,1.0,106.52554518836,107.10071569859001,105.6330392242,106.91229777283002,4179027.0
2015-02-04,106.83,108.74,106.75,107.92,4768658.0,0.0,1.0,105.94045794519,107.83455393579,105.86112408170999,107.02138183510999,4768658.0
2015-02-05,108.32,109.81,108.32,108.82,3291482.0,0.0,1.0,107.41805115250999,108.89564435984,107.41805115250999,107.91388779927,3291482.0
2015-02-06,108.59,109.4,107.19,107.6,3661402.0,0.0,1.0,107.68580294176,108.48905830950001,106.29746033084999,106.70404638119,3661402.0
2015-02-09,106.98,107.24,106.28,106.49,3889049.0,0.0,1.0,106.08920893921999,106.34704399553002,105.39503763376,105.6032890254,3889049.0
2015-02-10,107.17,109.46,107.13,108.97,5367259.0,0.0,1.0,106.27762686498001,108.54855870711,106.23795993323999,108.06263879329,5367259.0
